user_id,order_id,order_date,product_name,order_value,discount_given
C1116,O111541,2025-09-21,Chicken Biryani,1210,41
C1116,O111542,2025-09-13,Veg Biryani,1376,271
C1116,O111543,2025-10-13,Burger,296,134
C1116,O111544,2025-02-11,Burger,903,208
C1116,O111545,2025-12-14,Burger,1077,266
C1116,O111546,2025-09-03,Pizza,270,60
C1116,O111547,2025-11-13,Fried Rice,568,254
C1116,O111548,2025-05-15,North Indian Thali,704,71
C1116,O111549,2025-11-08,South Indian Thali,722,72
C1116,O111550,2025-08-11,South Indian Thali,1259,105
C1116,O111551,2025-01-08,Pizza,991,221
C1116,O111552,2025-08-07,Veg Biryani,439,93
C1116,O111553,2025-05-06,Fried Rice,369,190
C1116,O111554,2025-10-31,Chicken Biryani,498,132
C1116,O111555,2025-05-01,Pizza,1382,271
C1116,O111556,2025-11-02,Sandwich,1064,4
C1116,O111557,2025-03-16,Fried Rice,1159,204
C1116,O111558,2025-01-29,Veg Biryani,586,89
C1116,O111559,2025-08-06,North Indian Thali,447,23
C1116,O111560,2025-11-05,North Indian Thali,1345,5
C1116,O111561,2025-06-27,Sandwich,603,197
C1116,O111562,2025-10-12,Veg Biryani,644,194
C1116,O111563,2025-02-12,Pasta,1337,172
C1117,O111564,2025-01-05,North Indian Thali,1475,197
C1117,O111565,2025-09-27,Pasta,904,155
C1117,O111566,2025-12-16,North Indian Thali,1340,75
C1117,O111567,2025-12-24,Veg Biryani,352,257
C1117,O111568,2025-09-06,South Indian Thali,890,227
C1117,O111569,2025-04-21,Noodles,708,245
C1117,O111570,2025-09-01,Veg Biryani,1418,143
C1117,O111571,2025-12-07,Pasta,680,116
C1117,O111572,2025-10-06,Fried Rice,1295,109
C1117,O111573,2025-08-08,Noodles,579,259
C1117,O111574,2025-12-18,Sandwich,898,269
C1117,O111575,2025-10-07,Veg Biryani,526,193
C1117,O111576,2025-02-28,Sandwich,1370,224
C1117,O111577,2025-04-19,Chicken Biryani,305,197
C1117,O111578,2025-05-11,Burger,1052,101
C1117,O111579,2025-05-21,South Indian Thali,572,161
C1117,O111580,2025-05-26,Pasta,1399,243
C1117,O111581,2025-07-13,North Indian Thali,826,187
C1117,O111582,2025-09-27,Noodles,558,230
C1117,O111583,2025-05-19,Pizza,894,195
C1117,O111584,2025-04-12,Sandwich,469,98
C1117,O111585,2025-10-29,Chicken Biryani,838,47
C1117,O111586,2025-02-14,Sandwich,797,289
C1117,O111587,2025-08-24,South Indian Thali,572,245
C1117,O111588,2025-11-30,Pizza,779,91
C1117,O111589,2025-02-06,Pizza,747,34
C1117,O111590,2025-08-18,South Indian Thali,691,60
C1117,O111591,2025-08-28,Fried Rice,513,47
C1117,O111592,2025-10-30,North Indian Thali,342,175
C1117,O111593,2025-02-20,Noodles,1437,235
C1117,O111594,2025-01-26,Sandwich,1035,50
C1117,O111595,2025-07-01,Veg Biryani,284,276
C1117,O111596,2025-06-09,Pasta,658,113
C1117,O111597,2025-05-10,Veg Biryani,687,248
C1117,O111598,2025-12-20,Chicken Biryani,1326,135
C1117,O111599,2025-07-02,North Indian Thali,870,232
C1117,O111600,2025-09-06,Sandwich,933,42
C1117,O111601,2025-09-09,Sandwich,1092,274
C1117,O111602,2025-09-29,Veg Biryani,872,109
C1117,O111603,2025-01-28,Noodles,851,18
C1117,O111604,2025-11-15,North Indian Thali,349,22
C1117,O111605,2025-02-02,Pizza,1370,269
C1117,O111606,2025-10-23,North Indian Thali,1304,17
C1117,O111607,2025-10-05,Burger,420,70
C1117,O111608,2025-01-29,Pizza,1413,19
C1117,O111609,2025-04-26,Noodles,352,163
C1117,O111610,2025-07-24,Fried Rice,877,273
C1117,O111611,2025-08-20,South Indian Thali,718,274
C1117,O111612,2025-05-21,North Indian Thali,1032,66
C1117,O111613,2025-02-12,Chicken Biryani,817,169
C1117,O111614,2025-01-02,South Indian Thali,215,248
C1117,O111615,2025-12-31,South Indian Thali,849,267
C1117,O111616,2025-08-25,Noodles,573,117
C1117,O111617,2025-03-04,Chicken Biryani,431,228
C1117,O111618,2025-10-08,Sandwich,895,253
C1117,O111619,2025-06-11,North Indian Thali,745,134
C1117,O111620,2025-04-27,Chicken Biryani,1060,279
C1117,O111621,2025-10-20,Burger,633,194
C1117,O111622,2025-04-24,Chicken Biryani,1212,287
C1117,O111623,2025-05-05,Burger,542,233
C1117,O111624,2025-02-22,Pasta,918,206
C1117,O111625,2025-03-07,Fried Rice,692,221
C1117,O111626,2025-05-03,Veg Biryani,595,14
C1117,O111627,2025-03-06,Veg Biryani,1199,93
C1117,O111628,2025-09-02,Pizza,526,70
C1117,O111629,2025-09-29,Chicken Biryani,1014,80
C1117,O111630,2025-11-28,Pizza,708,244
C1118,O111631,2025-10-10,Fried Rice,871,252
C1118,O111632,2025-07-03,Burger,771,164
C1118,O111633,2025-06-03,Chicken Biryani,461,114
C1118,O111634,2025-11-04,Pizza,403,218
C1118,O111635,2025-04-04,Burger,976,198
C1118,O111636,2025-11-09,South Indian Thali,868,21
C1118,O111637,2025-08-29,Noodles,1296,189
C1118,O111638,2025-05-03,North Indian Thali,1164,118
C1118,O111639,2025-09-01,Noodles,336,200
C1118,O111640,2025-08-21,Veg Biryani,686,176
C1118,O111641,2025-09-24,Pizza,1324,28
C1118,O111642,2025-03-16,North Indian Thali,949,172
C1118,O111643,2025-08-17,Pizza,693,286
C1118,O111644,2025-04-20,Chicken Biryani,248,112
C1118,O111645,2025-11-18,Fried Rice,270,233
C1118,O111646,2025-12-11,Pizza,404,187
C1118,O111647,2025-04-02,Pizza,1245,87
C1118,O111648,2025-02-19,Burger,1323,31
C1118,O111649,2025-10-01,Chicken Biryani,289,23
C1118,O111650,2025-12-04,Burger,1407,1
C1118,O111651,2025-07-24,Burger,1431,250
C1118,O111652,2025-03-17,Noodles,1033,263
C1118,O111653,2025-04-02,South Indian Thali,848,174
C1118,O111654,2025-07-18,Pizza,1281,171
C1118,O111655,2025-02-12,Burger,444,97
C1118,O111656,2025-01-24,Burger,1307,262
C1118,O111657,2025-02-19,North Indian Thali,1165,173
C1118,O111658,2025-05-09,South Indian Thali,1013,79
C1118,O111659,2025-08-24,North Indian Thali,1301,16
C1118,O111660,2025-05-13,Noodles,1145,243
C1118,O111661,2025-07-17,Veg Biryani,1312,127
C1118,O111662,2025-08-01,Veg Biryani,492,63
C1118,O111663,2025-05-07,Veg Biryani,524,149
C1118,O111664,2025-09-19,Burger,765,278
C1118,O111665,2025-05-28,North Indian Thali,1490,252
C1118,O111666,2025-09-27,North Indian Thali,384,38
C1118,O111667,2025-01-29,Fried Rice,1363,151
C1118,O111668,2025-11-24,Fried Rice,1130,163
C1118,O111669,2025-02-28,Burger,880,193
C1118,O111670,2025-09-11,South Indian Thali,466,252
C1118,O111671,2025-08-26,Fried Rice,1263,100
C1118,O111672,2025-02-24,North Indian Thali,1105,168
C1118,O111673,2025-06-08,Pizza,430,263
C1118,O111674,2025-08-10,Fried Rice,1077,149
C1118,O111675,2025-12-05,South Indian Thali,933,290
C1118,O111676,2025-02-05,Fried Rice,616,229
C1118,O111677,2025-11-21,Sandwich,907,211
C1118,O111678,2025-09-05,Fried Rice,1045,133
C1118,O111679,2025-12-28,South Indian Thali,1157,15
C1118,O111680,2025-12-17,Pizza,1415,19
C1118,O111681,2025-04-02,Burger,827,104
C1118,O111682,2025-03-15,Sandwich,1433,118
C1118,O111683,2025-04-12,Chicken Biryani,582,245
C1118,O111684,2025-11-14,South Indian Thali,679,140
C1118,O111685,2025-07-13,Pasta,1010,234
C1118,O111686,2025-11-17,Pizza,1437,101
C1118,O111687,2025-07-06,Pizza,205,69
C1119,O111688,2025-07-10,North Indian Thali,977,201
C1119,O111689,2025-01-01,Sandwich,387,132
C1119,O111690,2025-12-18,Sandwich,1498,237
C1119,O111691,2025-09-06,Noodles,554,283
C1119,O111692,2025-02-06,Veg Biryani,827,3
C1119,O111693,2025-01-28,Pasta,1164,149
C1119,O111694,2025-10-01,Pasta,1439,268
C1119,O111695,2025-07-15,Pasta,1074,258
C1119,O111696,2025-07-22,South Indian Thali,1371,266
C1119,O111697,2025-04-15,Sandwich,1338,100
C1119,O111698,2025-01-09,Noodles,1086,289
C1119,O111699,2025-03-08,Fried Rice,1359,112
C1119,O111700,2025-08-16,Pasta,362,289
C1119,O111701,2025-05-13,Burger,1296,275
C1119,O111702,2025-06-06,Chicken Biryani,952,248
C1119,O111703,2025-09-12,Sandwich,1396,270
C1119,O111704,2025-08-29,Pizza,533,270
C1119,O111705,2025-11-24,Chicken Biryani,805,174
C1119,O111706,2025-12-02,Sandwich,1152,226
C1119,O111707,2025-07-12,South Indian Thali,1286,258
C1119,O111708,2025-02-03,Veg Biryani,1185,2
C1119,O111709,2025-01-20,Pasta,1431,72
C1119,O111710,2025-08-12,South Indian Thali,878,36
C1119,O111711,2025-03-19,Pasta,312,66
C1119,O111712,2025-09-11,North Indian Thali,551,152
C1119,O111713,2025-11-16,North Indian Thali,204,84
C1119,O111714,2025-09-30,Veg Biryani,691,66
C1119,O111715,2025-05-11,North Indian Thali,1276,182
C1119,O111716,2025-08-11,South Indian Thali,1291,57
C1119,O111717,2025-06-20,Fried Rice,1085,146
C1119,O111718,2025-11-19,Pizza,1050,30
C1119,O111719,2025-07-14,Chicken Biryani,1487,289
C1119,O111720,2025-03-05,Pizza,1136,71
C1119,O111721,2025-10-04,North Indian Thali,239,266
C1119,O111722,2025-08-18,South Indian Thali,903,249
C1119,O111723,2025-02-21,Veg Biryani,620,88
C1119,O111724,2025-12-31,Veg Biryani,794,64
C1119,O111725,2025-05-03,Burger,1150,228
C1119,O111726,2025-03-23,Chicken Biryani,1278,76
C1119,O111727,2025-05-15,Chicken Biryani,854,286
C1119,O111728,2025-01-19,South Indian Thali,497,74
C1119,O111729,2025-05-29,Pasta,698,16
C1119,O111730,2025-08-27,Burger,901,105
C1119,O111731,2025-01-20,Burger,959,80
C1119,O111732,2025-04-22,North Indian Thali,697,37
C1119,O111733,2025-07-09,Veg Biryani,716,7
C1119,O111734,2025-02-08,Pasta,965,93
C1119,O111735,2025-03-05,Veg Biryani,861,283
C1119,O111736,2025-07-14,North Indian Thali,1398,139
C1119,O111737,2025-03-13,South Indian Thali,1098,196
C1119,O111738,2025-12-08,Veg Biryani,900,60
C1119,O111739,2025-09-24,Veg Biryani,725,53
C1119,O111740,2025-05-23,Fried Rice,1411,99
C1119,O111741,2025-08-02,North Indian Thali,712,25
C1119,O111742,2025-08-24,Sandwich,827,248
C1119,O111743,2025-03-08,Burger,632,209
C1119,O111744,2025-04-03,Burger,339,22
C1119,O111745,2025-09-29,Chicken Biryani,602,12
C1119,O111746,2025-11-29,Noodles,1400,138
C1119,O111747,2025-01-03,Chicken Biryani,1137,159
C1119,O111748,2025-07-11,Fried Rice,442,278
C1119,O111749,2025-08-11,Pasta,1499,275
C1119,O111750,2025-07-12,North Indian Thali,471,24
C1119,O111751,2025-12-18,Noodles,1404,238
C1119,O111752,2025-10-17,Chicken Biryani,528,131
C1119,O111753,2025-03-03,Pasta,1499,145
C1120,O111754,2025-04-09,Pasta,732,236
C1120,O111755,2025-02-15,Burger,321,98
C1120,O111756,2025-09-01,Pizza,1273,31
C1120,O111757,2025-05-12,Fried Rice,876,153
C1120,O111758,2025-09-12,Veg Biryani,663,34
C1120,O111759,2025-05-24,North Indian Thali,856,103
C1120,O111760,2025-05-17,Pizza,918,155
C1120,O111761,2025-07-21,North Indian Thali,1466,107
C1120,O111762,2025-07-05,South Indian Thali,1371,183
C1120,O111763,2025-11-07,Chicken Biryani,330,102
C1120,O111764,2025-04-04,Pizza,804,298
C1120,O111765,2025-02-04,South Indian Thali,1198,71
C1120,O111766,2025-10-17,Pasta,617,181
C1120,O111767,2025-07-20,Pasta,664,64
C1120,O111768,2025-02-06,Veg Biryani,940,91
C1120,O111769,2025-03-30,Sandwich,1310,197
C1120,O111770,2025-12-10,Veg Biryani,850,58
C1120,O111771,2025-02-04,Sandwich,216,13
C1120,O111772,2025-05-30,North Indian Thali,865,99
C1120,O111773,2025-09-03,Burger,297,49
C1120,O111774,2025-04-15,Sandwich,1087,97
C1120,O111775,2025-06-23,Pizza,1041,123
C1120,O111776,2025-12-21,Pasta,899,276
C1120,O111777,2025-08-25,Chicken Biryani,1226,6
C1120,O111778,2025-04-27,South Indian Thali,721,119
C1120,O111779,2025-03-31,South Indian Thali,865,244
C1120,O111780,2025-12-24,Noodles,1028,255
C1120,O111781,2025-10-26,Veg Biryani,470,69
C1120,O111782,2025-11-11,Sandwich,227,104
C1120,O111783,2025-01-08,Burger,1414,179
C1120,O111784,2025-03-24,Pizza,273,36
C1120,O111785,2025-07-18,Burger,359,164
C1120,O111786,2025-07-07,South Indian Thali,1070,10
C1120,O111787,2025-04-18,Veg Biryani,788,147
C1120,O111788,2025-01-25,Burger,1292,242
C1120,O111789,2025-10-11,Fried Rice,1438,21
C1120,O111790,2025-08-03,Chicken Biryani,1239,169
C1120,O111791,2025-05-02,Noodles,848,18
C1120,O111792,2025-07-30,Fried Rice,783,125
C1120,O111793,2025-01-29,Pasta,909,197
C1120,O111794,2025-04-16,Veg Biryani,1477,0
C1120,O111795,2025-08-28,Chicken Biryani,1426,128
C1120,O111796,2025-07-01,Burger,535,226
C1120,O111797,2025-08-21,Fried Rice,1128,211
C1120,O111798,2025-09-11,Sandwich,983,235
C1120,O111799,2025-12-12,Pizza,836,185
C1120,O111800,2025-07-06,Pizza,254,28
C1120,O111801,2025-06-19,Sandwich,817,47
C1120,O111802,2025-10-08,Noodles,368,51
C1120,O111803,2025-10-21,North Indian Thali,1077,132
C1120,O111804,2025-09-20,Pasta,828,76
C1120,O111805,2025-02-07,Veg Biryani,1489,205
C1120,O111806,2025-05-19,Noodles,972,28
C1120,O111807,2025-02-23,Pizza,918,263
C1120,O111808,2025-08-24,Noodles,1233,45
C1120,O111809,2025-09-30,South Indian Thali,554,14
C1120,O111810,2025-11-18,Burger,1045,250
C1120,O111811,2025-04-23,South Indian Thali,526,256
C1120,O111812,2025-04-23,Noodles,701,266
C1120,O111813,2025-01-19,Veg Biryani,868,150
C1120,O111814,2025-09-26,Sandwich,970,192
C1120,O111815,2025-07-14,Burger,1364,52
C1120,O111816,2025-02-16,Noodles,353,245
C1120,O111817,2025-02-21,Fried Rice,292,242
C1120,O111818,2025-07-24,South Indian Thali,270,110
C1120,O111819,2025-02-11,Veg Biryani,1058,278
C1120,O111820,2025-04-13,Veg Biryani,1027,119
C1120,O111821,2025-10-29,Sandwich,605,266
C1120,O111822,2025-11-12,Pasta,1151,245
C1120,O111823,2025-01-18,Pasta,557,180
C1120,O111824,2025-12-04,Sandwich,1142,190
C1120,O111825,2025-04-10,Sandwich,976,286
C1120,O111826,2025-08-07,South Indian Thali,718,210
C1120,O111827,2025-10-27,Pasta,487,286
C1120,O111828,2025-03-24,Fried Rice,1068,189
C1120,O111829,2025-05-12,Veg Biryani,1280,225
C1121,O111830,2025-01-21,Burger,1373,27
C1121,O111831,2025-06-08,Pizza,641,55
C1121,O111832,2025-10-31,North Indian Thali,987,1
C1121,O111833,2025-11-11,Chicken Biryani,522,73
C1121,O111834,2025-11-30,Veg Biryani,1024,71
C1121,O111835,2025-03-04,Chicken Biryani,1161,269
C1121,O111836,2025-04-16,Pizza,1210,201
C1121,O111837,2025-01-26,North Indian Thali,1327,282
C1121,O111838,2025-08-01,Veg Biryani,917,260
C1121,O111839,2025-05-23,Noodles,769,139
C1121,O111840,2025-05-19,South Indian Thali,1370,226
C1121,O111841,2025-02-15,Noodles,312,101
C1121,O111842,2025-04-05,Veg Biryani,946,283
C1121,O111843,2025-01-02,Veg Biryani,1350,159
C1121,O111844,2025-05-14,South Indian Thali,1477,86
C1121,O111845,2025-12-16,Noodles,341,271
C1121,O111846,2025-11-13,South Indian Thali,212,93
C1121,O111847,2025-07-07,Veg Biryani,1238,178
C1121,O111848,2025-12-27,Veg Biryani,268,54
C1121,O111849,2025-12-29,Chicken Biryani,207,28
C1121,O111850,2025-06-28,Veg Biryani,1201,209
C1121,O111851,2025-06-08,Pasta,1481,198
C1121,O111852,2025-04-20,Sandwich,1081,25
C1121,O111853,2025-02-19,Chicken Biryani,725,149
C1121,O111854,2025-12-28,Pizza,313,270
C1121,O111855,2025-10-24,Burger,375,105
C1121,O111856,2025-05-29,Noodles,1126,173
C1121,O111857,2025-02-02,Burger,780,108
C1121,O111858,2025-08-10,Noodles,222,286
C1121,O111859,2025-05-03,North Indian Thali,1422,19
C1121,O111860,2025-09-29,Sandwich,876,151
C1121,O111861,2025-06-11,South Indian Thali,539,263
C1121,O111862,2025-03-16,Pizza,679,50
C1121,O111863,2025-08-20,South Indian Thali,623,217
C1121,O111864,2025-06-29,North Indian Thali,1355,288
C1121,O111865,2025-01-26,Chicken Biryani,983,50
C1121,O111866,2025-09-06,Veg Biryani,1311,122
C1121,O111867,2025-04-11,Pasta,363,205
C1121,O111868,2025-07-30,Chicken Biryani,1459,201
C1121,O111869,2025-03-21,South Indian Thali,1206,234
C1122,O111870,2025-02-02,Veg Biryani,719,26
C1122,O111871,2025-01-30,Pizza,723,12
C1122,O111872,2025-11-25,Burger,288,24
C1122,O111873,2025-03-21,Noodles,1297,295
C1122,O111874,2025-01-31,Sandwich,584,141
C1122,O111875,2025-04-26,Burger,533,182
C1122,O111876,2025-06-29,Veg Biryani,961,201
C1122,O111877,2025-11-05,Sandwich,375,141
C1122,O111878,2025-12-12,Fried Rice,1191,48
C1122,O111879,2025-08-21,Sandwich,1402,264
C1122,O111880,2025-07-29,Sandwich,1417,132
C1122,O111881,2025-08-02,Chicken Biryani,1353,114
C1122,O111882,2025-08-05,Pizza,867,203
C1122,O111883,2025-06-29,Fried Rice,372,216
C1122,O111884,2025-07-15,Veg Biryani,584,181
C1122,O111885,2025-10-05,Sandwich,806,263
C1122,O111886,2025-08-12,South Indian Thali,675,204
C1122,O111887,2025-06-24,North Indian Thali,1279,107
C1122,O111888,2025-05-04,Pizza,1061,63
C1122,O111889,2025-06-01,Fried Rice,342,231
C1122,O111890,2025-12-11,South Indian Thali,1415,295
C1122,O111891,2025-05-04,South Indian Thali,238,264
C1122,O111892,2025-01-02,South Indian Thali,1014,201
C1122,O111893,2025-11-12,Pasta,263,1
C1122,O111894,2025-09-22,Fried Rice,1272,114
C1122,O111895,2025-06-19,South Indian Thali,1478,43
C1122,O111896,2025-11-16,Fried Rice,773,204
C1122,O111897,2025-05-08,Veg Biryani,552,290
C1122,O111898,2025-06-28,South Indian Thali,953,260
C1122,O111899,2025-11-08,Veg Biryani,1389,83
C1122,O111900,2025-01-18,North Indian Thali,761,235
C1122,O111901,2025-08-08,Burger,1283,64
C1122,O111902,2025-06-27,South Indian Thali,1314,70
C1122,O111903,2025-08-14,Burger,556,186
C1122,O111904,2025-11-26,Pasta,1323,290
C1122,O111905,2025-04-12,Fried Rice,1425,188
C1122,O111906,2025-09-29,Fried Rice,1307,56
C1122,O111907,2025-08-14,Chicken Biryani,896,101
C1122,O111908,2025-07-16,Noodles,1332,76
C1122,O111909,2025-05-14,Veg Biryani,803,100
C1122,O111910,2025-09-03,Chicken Biryani,1028,176
C1122,O111911,2025-03-02,Pasta,794,56
C1122,O111912,2025-03-31,Fried Rice,541,277
C1122,O111913,2025-03-23,Burger,721,291
C1122,O111914,2025-11-14,Chicken Biryani,1349,8
C1122,O111915,2025-01-22,South Indian Thali,1033,242
C1122,O111916,2025-01-14,Chicken Biryani,929,122
C1122,O111917,2025-12-05,Pizza,1263,289
C1122,O111918,2025-01-06,South Indian Thali,201,240
C1122,O111919,2025-04-01,Pizza,555,264
C1122,O111920,2025-12-12,Veg Biryani,1358,152
C1122,O111921,2025-02-06,Burger,867,172
C1122,O111922,2025-05-09,Veg Biryani,1196,45
C1122,O111923,2025-04-02,Veg Biryani,722,279
C1122,O111924,2025-08-29,Pasta,1044,1
C1122,O111925,2025-09-01,South Indian Thali,1211,256
C1122,O111926,2025-06-12,Pizza,1419,55
C1122,O111927,2025-10-10,Pasta,1316,257
C1122,O111928,2025-09-16,Veg Biryani,509,17
C1122,O111929,2025-09-23,Pasta,1310,175
C1122,O111930,2025-06-06,Burger,972,126
C1122,O111931,2025-01-29,Chicken Biryani,437,243
C1122,O111932,2025-07-23,Pasta,1056,127
C1122,O111933,2025-10-06,Pasta,933,100
C1122,O111934,2025-12-08,Pasta,1214,101
C1122,O111935,2025-07-17,Sandwich,1229,216
C1122,O111936,2025-07-21,North Indian Thali,1332,170
C1122,O111937,2025-03-14,Fried Rice,1016,228
C1122,O111938,2025-06-09,South Indian Thali,1340,185
C1122,O111939,2025-10-17,North Indian Thali,656,222
C1122,O111940,2025-08-03,Pasta,461,94
C1122,O111941,2025-10-28,Pizza,687,166
C1122,O111942,2025-08-05,Noodles,602,209
C1122,O111943,2025-10-04,North Indian Thali,1074,111
C1122,O111944,2025-11-29,Sandwich,1339,68
C1122,O111945,2025-04-30,Burger,949,267
C1122,O111946,2025-07-16,Pasta,328,176
C1123,O111947,2025-12-12,North Indian Thali,1112,98
C1123,O111948,2025-11-15,Chicken Biryani,746,182
C1123,O111949,2025-07-20,Chicken Biryani,527,131
C1123,O111950,2025-07-19,Veg Biryani,990,232
C1123,O111951,2025-10-25,North Indian Thali,1417,227
C1123,O111952,2025-05-30,Fried Rice,1384,179
C1123,O111953,2025-05-31,Sandwich,1118,128
C1123,O111954,2025-12-26,South Indian Thali,1348,37
C1123,O111955,2025-03-06,North Indian Thali,268,134
C1123,O111956,2025-03-03,Burger,739,0
C1123,O111957,2025-11-03,Burger,910,177
C1123,O111958,2025-08-26,Pasta,767,149
C1123,O111959,2025-06-30,Noodles,964,143
C1123,O111960,2025-11-10,Chicken Biryani,276,142
C1123,O111961,2025-08-21,Chicken Biryani,443,147
C1123,O111962,2025-04-22,Pasta,1318,278
C1123,O111963,2025-04-21,Veg Biryani,444,82
C1123,O111964,2025-07-04,North Indian Thali,731,30
C1123,O111965,2025-04-30,Noodles,720,132
C1123,O111966,2025-12-25,Veg Biryani,318,269
C1123,O111967,2025-06-16,Veg Biryani,465,159
C1123,O111968,2025-07-11,Burger,559,117
C1123,O111969,2025-05-10,Chicken Biryani,1179,50
C1123,O111970,2025-11-19,Burger,680,263
C1123,O111971,2025-09-19,Chicken Biryani,384,236
C1123,O111972,2025-02-25,Fried Rice,989,122
C1123,O111973,2025-07-25,Sandwich,1057,107
C1123,O111974,2025-10-19,Sandwich,1211,36
C1123,O111975,2025-04-13,Veg Biryani,303,237
C1123,O111976,2025-08-31,Fried Rice,1032,134
C1123,O111977,2025-09-22,Chicken Biryani,571,80
C1123,O111978,2025-12-08,Sandwich,850,131
C1123,O111979,2025-03-04,Veg Biryani,1007,20
C1123,O111980,2025-12-04,Sandwich,1248,297
C1123,O111981,2025-02-18,Sandwich,228,188
C1123,O111982,2025-03-21,South Indian Thali,465,40
C1123,O111983,2025-04-13,Pasta,1064,57
C1123,O111984,2025-01-04,Sandwich,216,53
C1123,O111985,2025-04-21,Pasta,1345,206
C1123,O111986,2025-05-05,South Indian Thali,1022,119
C1123,O111987,2025-02-10,Pizza,667,167
C1123,O111988,2025-02-27,Chicken Biryani,872,287
C1123,O111989,2025-10-28,North Indian Thali,594,229
C1123,O111990,2025-06-05,South Indian Thali,311,38
C1123,O111991,2025-03-01,Fried Rice,970,221
C1123,O111992,2025-12-09,Pizza,788,153
C1123,O111993,2025-06-03,South Indian Thali,1320,212
C1123,O111994,2025-12-21,Pasta,1283,149
C1123,O111995,2025-05-22,South Indian Thali,704,85
C1123,O111996,2025-08-05,Veg Biryani,553,161
C1123,O111997,2025-08-29,South Indian Thali,1008,78
C1123,O111998,2025-05-18,Veg Biryani,1327,227
C1123,O111999,2025-07-02,South Indian Thali,1210,138
C1123,O112000,2025-07-22,Sandwich,676,51
C1123,O112001,2025-12-28,North Indian Thali,545,158
C1123,O112002,2025-06-11,Sandwich,1298,26
C1123,O112003,2025-11-29,North Indian Thali,724,165
C1123,O112004,2025-04-28,Pizza,945,65
C1124,O112005,2025-02-01,Burger,1083,294
C1124,O112006,2025-10-16,Pasta,1003,20
C1124,O112007,2025-04-29,Pasta,686,4
C1124,O112008,2025-03-21,Pasta,765,139
C1124,O112009,2025-02-04,Chicken Biryani,1290,19
C1124,O112010,2025-11-24,Noodles,767,91
C1124,O112011,2025-07-24,Noodles,301,236
C1124,O112012,2025-06-20,Fried Rice,1469,91
C1124,O112013,2025-10-05,Pizza,521,266
C1124,O112014,2025-04-28,Pasta,1008,118
C1124,O112015,2025-04-04,Fried Rice,1397,264
C1124,O112016,2025-08-15,Fried Rice,1272,141
C1124,O112017,2025-11-16,Pizza,1288,11
C1124,O112018,2025-08-15,Veg Biryani,1216,241
C1124,O112019,2025-12-11,Burger,1294,226
C1124,O112020,2025-09-20,North Indian Thali,1462,150
C1124,O112021,2025-12-10,Sandwich,388,64
C1124,O112022,2025-07-02,Burger,626,9
C1124,O112023,2025-01-13,Sandwich,518,57
C1124,O112024,2025-10-14,Pizza,626,74
C1124,O112025,2025-12-18,Chicken Biryani,1118,94
C1124,O112026,2025-06-12,North Indian Thali,1154,205
C1124,O112027,2025-02-24,Veg Biryani,1217,77
C1124,O112028,2025-12-07,Sandwich,820,38
C1124,O112029,2025-12-21,Chicken Biryani,588,164
C1124,O112030,2025-06-03,Pasta,931,27
C1124,O112031,2025-07-24,North Indian Thali,1150,153
C1124,O112032,2025-04-14,Pasta,797,6
C1124,O112033,2025-12-31,Veg Biryani,561,161
C1124,O112034,2025-10-28,Fried Rice,692,43
C1124,O112035,2025-09-18,Pizza,1012,229
C1124,O112036,2025-02-09,Burger,1041,24
C1124,O112037,2025-09-23,Veg Biryani,363,299
C1124,O112038,2025-03-24,North Indian Thali,1244,294
C1124,O112039,2025-12-16,Chicken Biryani,449,37
C1124,O112040,2025-05-12,Veg Biryani,1183,250
C1124,O112041,2025-04-14,Fried Rice,928,146
C1124,O112042,2025-10-01,Chicken Biryani,365,145
C1124,O112043,2025-02-24,Sandwich,1311,251
C1124,O112044,2025-05-13,Sandwich,482,254
C1124,O112045,2025-01-09,South Indian Thali,654,256
C1124,O112046,2025-08-27,Sandwich,787,108
C1124,O112047,2025-06-04,Burger,749,186
C1124,O112048,2025-06-19,Fried Rice,1214,20
C1124,O112049,2025-05-21,Pizza,415,176
C1124,O112050,2025-11-28,Veg Biryani,672,23
C1124,O112051,2025-12-08,South Indian Thali,884,223
C1124,O112052,2025-10-19,Noodles,754,288
C1124,O112053,2025-06-12,South Indian Thali,559,67
C1124,O112054,2025-07-25,North Indian Thali,1211,85
C1124,O112055,2025-09-11,Burger,229,180
C1124,O112056,2025-08-17,Noodles,805,104
C1124,O112057,2025-08-26,South Indian Thali,1034,153
C1124,O112058,2025-11-13,Pasta,1010,76
C1124,O112059,2025-12-15,Chicken Biryani,1436,218
C1124,O112060,2025-09-24,Pasta,711,29
C1124,O112061,2025-05-11,Fried Rice,1066,73
C1124,O112062,2025-08-03,Chicken Biryani,965,7
C1124,O112063,2025-02-17,Noodles,748,153
C1124,O112064,2025-05-20,Fried Rice,346,26
C1124,O112065,2025-06-30,Veg Biryani,1205,155
C1124,O112066,2025-04-30,Pizza,1298,121
C1124,O112067,2025-06-04,Sandwich,1429,227
C1124,O112068,2025-02-18,Noodles,270,43
C1124,O112069,2025-04-09,Sandwich,897,296
C1124,O112070,2025-01-09,Noodles,691,206
C1124,O112071,2025-03-09,Sandwich,497,253
C1124,O112072,2025-09-26,Pasta,1045,93
C1124,O112073,2025-03-06,Veg Biryani,1328,298
C1124,O112074,2025-06-14,Sandwich,665,115
C1124,O112075,2025-03-09,Noodles,1148,269
C1124,O112076,2025-08-18,Sandwich,448,137
C1124,O112077,2025-01-20,Sandwich,1192,41
